Total_Bsmt_SF,Gr_Liv_Area,Garage_Area,Year_Built,Year_Remod/Add,Mas_Vnr_Area,Full_Bath,BsmtFin_SF_1,Overall_Qual,Exter_Qual,Bsmt_Qual,Kitchen_Qual,Fireplace_Qu,Garage_Finish,Bsmt_Exposure,Heating_QC,MS_SubClass,Foundation,Garage_Type,Neighborhood_High,Neighborhood_Low,SalePrice
988.0,1873,597.0,1999,1999,0.0,2,342.0,7.0,1,2,1,2,2,3,2,1,1,1,0,0,235500
780.0,1416,400.0,1900,2004,0.0,1,381.0,6.0,0,1,1,0,1,0,2,0,0,0,0,1,156500
953.0,1664,460.0,2000,2000,0.0,2,0.0,6.0,0,2,0,2,2,0,2,1,1,1,0,0,172400
1428.0,1428,480.0,2007,2008,0.0,2,0.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,182000
1792.0,1792,925.0,2005,2006,430.0,2,1232.0,9.214285714285714,1,3,1,3,2,3,2,1,1,1,1,0,372397
1077.0,2814,614.0,1995,2002,190.0,2,779.0,6.0,1,2,1,2,3,0,2,1,1,1,0,0,260000
610.0,819,0.0,1919,1950,0.0,1,0.0,5.0,0,1,1,0,0,0,2,0,0,0,0,1,72000
536.0,1344,0.0,1915,1950,0.0,2,0.0,3.705,0,1,0,0,0,0,2,0,1,0,0,1,82375
689.0,2119,583.0,1972,1972,333.0,2,0.0,6.0,0,1,0,2,2,0,0,0,0,1,0,0,158000
672.0,1285,240.0,1948,2001,0.0,1,336.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,127000
1433.0,1433,528.0,1987,1987,177.0,1,1433.0,7.0,1,2,1,2,2,3,2,1,0,1,0,0,270000
1496.0,2132,612.0,1983,2009,0.0,1,1441.0,8.0,1,2,1,3,3,3,2,0,0,1,0,0,316600
1019.0,1357,312.0,1959,2006,84.0,1,719.0,6.0,0,1,2,3,2,2,1,0,0,0,0,1,177000
2158.0,2196,701.0,1990,1991,234.0,2,485.0,7.0,1,2,1,2,2,1,1,1,0,1,0,0,271900
264.0,1304,336.0,1976,1976,0.0,1,0.0,5.0,0,2,0,3,3,1,0,0,1,1,0,1,115000
684.0,2358,0.0,1872,1987,0.0,2,259.0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,122000
279.0,2726,691.0,1986,1986,0.0,2,0.0,8.0,1,2,1,3,3,0,1,1,0,1,0,0,315000
939.0,1797,639.0,2006,2006,0.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,213500
0.0,1040,625.0,1950,1950,0.0,1,0.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,109500
789.0,789,250.0,1948,1950,0.0,1,104.0,5.0,0,1,0,0,1,0,2,1,0,0,0,1,115000
1143.0,1143,588.0,2004,2004,0.0,1,0.0,7.0,1,2,1,3,2,0,2,1,1,1,0,0,176400
1489.0,1489,462.0,1968,1968,0.0,2,0.0,6.0,0,1,1,3,2,0,1,1,0,1,0,0,185750
1004.0,1852,660.0,1999,2000,320.0,2,668.0,8.0,1,2,1,2,3,1,2,1,1,1,0,0,230000
960.0,960,0.0,1958,1958,0.0,1,0.0,3.705,0,1,0,0,0,0,2,1,0,0,0,1,90000
768.0,768,624.0,1970,1970,0.0,1,619.0,5.0,0,2,0,0,1,2,2,0,0,0,0,0,129500
1124.0,1124,353.0,1956,1994,0.0,1,914.0,6.0,0,1,0,2,3,2,2,1,0,1,0,0,153000
612.0,1224,528.0,2009,2009,76.0,2,294.0,6.0,1,2,1,0,2,2,2,0,1,0,0,0,173733
1100.0,1100,0.0,2006,2007,0.0,1,0.0,6.0,0,2,0,0,0,0,2,1,1,0,0,0,146000
782.0,1556,470.0,1949,1950,340.0,2,300.0,6.0,0,1,0,3,1,0,0,0,0,1,0,0,172500
1244.0,1356,528.0,1977,1977,0.0,2,1148.0,6.0,0,2,0,2,3,3,0,0,1,1,0,0,188000
1262.0,1262,460.0,1976,1976,0.0,2,978.0,6.0,0,2,0,2,2,3,2,1,0,1,0,0,181500
799.0,1661,550.0,1996,1996,0.0,2,385.0,7.0,1,2,1,2,2,2,2,1,1,1,0,0,212000
945.0,1857,482.0,1978,1978,68.0,2,0.0,7.0,0,1,0,2,2,0,0,1,0,1,0,0,188900
666.0,666,0.0,1946,1950,0.0,1,299.0,3.705,0,0,1,0,0,0,0,1,0,0,0,1,64500
1117.0,1981,522.0,1978,1992,288.0,2,964.0,6.0,0,2,1,2,3,2,2,1,1,1,0,0,230000
901.0,1351,576.0,1925,1950,0.0,1,130.0,5.0,0,1,0,3,1,0,0,0,0,0,0,1,122000
1005.0,1005,319.0,1956,1956,0.0,1,488.0,5.0,0,1,0,2,1,0,2,1,0,1,0,0,133500
1510.0,2792,520.0,1920,1950,0.0,2,493.0,6.0,1,2,0,2,1,0,2,0,0,0,0,1,256000
550.0,1475,336.0,1976,1976,0.0,2,318.0,5.0,0,2,0,2,1,0,0,0,1,1,0,1,129500
1978.0,1978,850.0,2003,2003,320.0,2,1682.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,318000
1598.0,1606,871.0,2006,2006,383.0,2,0.0,8.0,1,2,1,3,2,0,1,1,1,1,1,0,255900
1158.0,1158,0.0,2004,2004,0.0,1,0.0,6.0,0,2,1,0,0,0,2,1,1,0,0,0,143500
1822.0,1822,678.0,2005,2006,240.0,2,28.0,8.0,1,3,2,3,2,0,2,1,1,1,1,0,259000
1809.0,2259,450.0,1953,1953,184.0,2,35.0,6.0,0,2,1,3,1,1,0,1,0,0,0,0,217000
1065.0,1635,440.0,1923,1950,0.0,1,300.0,6.0,0,2,0,3,1,0,2,0,0,0,0,1,210000
1002.0,1002,902.0,1970,1970,76.0,1,828.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,148500
616.0,1412,432.0,2006,2007,0.0,2,0.0,6.0,0,2,1,3,3,0,2,1,1,1,0,0,156932
1728.0,1728,576.0,1965,1965,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,145000
1282.0,1290,662.0,2007,2007,0.0,2,902.0,7.0,1,2,1,3,2,2,2,1,1,1,0,0,200000
1994.0,2046,878.0,2005,2006,400.0,2,1430.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,450000
729.0,1471,440.0,1999,1999,894.0,2,381.0,6.0,0,2,0,0,1,0,1,0,1,0,0,0,172500
1522.0,2614,624.0,1974,1997,0.0,2,956.0,6.0,0,1,0,2,2,0,0,1,0,1,0,0,240000
1580.0,2466,610.0,2004,2005,0.0,3,0.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,340000
1466.0,1466,610.0,2007,2007,0.0,2,16.0,8.0,1,2,1,0,3,2,2,1,1,1,0,0,201000
969.0,969,440.0,1975,1975,0.0,1,716.0,5.0,0,1,0,0,1,2,0,1,0,1,0,0,122000
1529.0,1664,663.0,1978,1985,67.0,2,1328.0,7.0,0,2,1,2,3,0,0,1,0,1,0,0,213000
1680.0,1691,550.0,1967,1967,0.0,1,1173.0,6.0,1,1,0,0,1,0,0,1,0,1,0,0,175000
1208.0,1208,628.0,2007,2007,108.0,2,664.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,195400
1052.0,1052,668.0,1967,1967,172.0,1,527.0,5.0,0,1,0,1,3,0,0,1,0,1,0,0,113500
972.0,1577,312.0,1939,1950,0.0,1,0.0,6.0,0,1,0,3,1,0,1,0,0,0,0,1,140200
882.0,909,294.0,1968,1968,90.0,1,162.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,116000
1838.0,1838,682.0,2005,2006,382.0,2,1455.0,9.214285714285714,1,2,2,3,3,3,2,1,1,1,0,0,359900
675.0,1388,317.0,1977,1977,62.0,1,509.0,6.0,0,2,0,0,1,2,0,1,0,1,0,0,157500
1617.0,1867,303.0,1955,1993,0.0,1,379.0,5.0,1,1,0,3,3,0,2,1,0,1,0,0,190000
1145.0,1301,440.0,1924,1950,0.0,1,405.0,5.0,0,1,0,0,1,1,0,0,1,0,0,1,100000
1251.0,1251,461.0,1964,1964,425.0,1,553.0,6.0,0,1,0,3,2,0,0,1,0,1,0,0,160000
1431.0,1444,577.0,2002,2001,68.0,2,1259.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,203000
1453.0,2810,750.0,1990,1990,336.0,2,482.0,8.0,1,3,1,3,2,0,2,1,1,1,0,0,302000
923.0,923,264.0,1980,1980,0.0,2,543.0,6.0,0,2,0,2,2,0,0,1,0,1,0,0,143000
1028.0,2452,683.0,1998,1999,0.0,2,281.0,8.0,1,2,1,2,3,0,2,1,1,1,0,0,267000
0.0,1224,530.0,1964,1964,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,103000
1237.0,1337,405.0,1998,1998,443.0,2,1201.0,6.0,0,3,0,0,3,0,2,1,1,1,0,0,153500
1390.0,1701,611.0,1975,1981,0.0,2,1390.0,5.0,0,2,0,2,3,3,0,0,0,0,0,0,171000
1093.0,1669,288.0,1924,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,1,0,1,107000
952.0,952,288.0,1968,1968,86.0,1,952.0,6.0,0,1,0,0,1,1,1,1,0,1,0,0,128500
922.0,922,308.0,1957,1957,0.0,1,512.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,116000
1126.0,1126,484.0,1977,1977,0.0,2,936.0,5.0,0,1,0,3,2,0,0,1,0,1,0,0,160000
1280.0,1280,506.0,1992,1992,0.0,2,0.0,8.0,1,2,1,0,2,1,2,1,1,1,1,0,180000
914.0,914,368.0,1970,2002,32.0,1,81.0,5.0,0,1,2,0,2,0,2,1,0,1,0,0,133000
1288.0,1368,784.0,1997,1997,200.0,2,1243.0,7.0,0,2,0,0,3,3,1,0,1,1,0,0,215000
771.0,1494,213.0,1942,1950,0.0,1,547.0,6.0,0,1,1,3,1,0,0,0,0,1,0,0,177500
1524.0,1534,484.0,2006,2006,248.0,2,28.0,8.0,1,2,1,3,3,1,1,1,1,1,0,0,215000
952.0,1582,250.0,1938,1950,0.0,2,273.0,5.0,0,1,0,3,1,0,0,0,0,0,0,1,150000
1673.0,3222,594.0,1990,1990,0.0,3,1470.0,7.0,0,2,1,2,1,1,1,1,1,1,0,0,320000
1516.0,1516,472.0,1964,1964,180.0,1,196.0,6.0,0,1,0,0,2,0,0,1,0,1,0,0,167000
0.0,1032,260.0,1935,1950,0.0,1,0.0,5.0,0,0,0,2,1,0,0,0,0,0,0,1,125000
448.0,1588,0.0,1949,1992,0.0,2,0.0,3.705,0,0,0,0,0,0,1,1,0,0,0,1,65000
1316.0,1316,440.0,2007,2007,0.0,2,0.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,200141
1528.0,1528,480.0,2007,2007,0.0,3,0.0,7.0,1,2,1,2,1,0,2,1,1,1,0,0,235876
760.0,2168,576.0,1900,1993,0.0,2,0.0,5.0,0,1,1,0,1,0,2,0,0,0,0,1,123000
806.0,1422,288.0,1951,1951,41.0,1,329.0,5.0,0,1,0,2,1,0,0,0,0,0,0,0,137500
990.0,990,0.0,1994,1995,0.0,1,588.0,3.705,0,2,0,0,0,0,2,1,1,0,0,0,123600
1088.0,1324,440.0,1965,1965,101.0,2,643.0,6.0,0,1,0,2,2,0,2,1,0,1,0,0,160000
924.0,1690,463.0,2000,2000,0.0,2,0.0,6.0,0,2,0,2,2,0,2,1,1,1,0,0,181000
825.0,825,720.0,1955,1995,0.0,1,180.0,5.0,0,1,0,0,2,0,0,1,0,0,0,1,125000
727.0,1556,441.0,1968,1968,0.0,1,298.0,6.0,0,1,0,0,1,0,2,1,0,1,0,0,154000
1152.0,1797,616.0,1993,1994,0.0,2,944.0,6.0,1,2,1,1,3,1,2,1,1,1,0,0,231000
1056.0,1056,304.0,1968,1968,0.0,1,775.0,5.0,0,1,0,1,1,0,2,1,0,1,0,0,142000
1107.0,3608,840.0,1892,1993,0.0,2,0.0,9.214285714285714,1,1,2,2,1,1,2,0,0,0,0,1,475000
1573.0,1778,495.0,2005,2006,473.0,2,1573.0,8.0,1,3,2,3,3,3,2,1,1,1,0,0,375000
864.0,864,0.0,1971,1971,0.0,1,432.0,3.705,0,1,0,1,0,0,0,1,0,0,0,0,115000
1221.0,1221,400.0,2004,2005,0.0,2,410.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,185000
660.0,865,216.0,1920,1995,0.0,1,144.0,6.0,0,1,0,3,1,0,0,0,0,0,0,1,108500
600.0,1223,480.0,2005,2005,0.0,2,0.0,7.0,1,2,1,0,2,0,2,0,1,0,0,0,147400
691.0,1452,506.0,1999,1999,218.0,2,549.0,7.0,1,2,1,0,1,0,2,0,1,0,0,0,156000
880.0,1308,400.0,1915,1978,0.0,2,0.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,120000
384.0,1374,400.0,2004,2004,0.0,2,241.0,7.0,1,2,1,0,3,1,2,0,1,1,0,0,167000
1346.0,1504,437.0,2005,2006,14.0,2,16.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,191000
384.0,1384,390.0,1997,1997,0.0,2,0.0,6.0,0,2,0,2,3,0,1,0,1,1,0,0,161500
1204.0,1411,310.0,1955,1975,0.0,1,780.0,5.0,0,1,0,2,2,2,0,1,0,1,0,0,130000
970.0,970,624.0,1963,1963,0.0,1,630.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,132500
864.0,904,912.0,1970,1970,0.0,1,704.0,5.0,0,2,1,0,1,2,2,0,1,0,0,0,144000
0.0,2233,579.0,1979,1979,0.0,2,0.0,5.0,0,0,0,0,3,0,0,0,0,1,0,1,141000
385.0,875,728.0,1972,2006,0.0,1,385.0,3.705,0,1,1,0,1,0,1,1,0,0,0,0,117000
520.0,754,0.0,1935,1982,0.0,1,490.0,6.0,0,1,0,0,0,2,1,0,0,0,0,1,84500
1364.0,1663,529.0,1954,1994,0.0,1,1116.0,3.705,0,2,1,3,3,3,2,1,0,1,0,0,256000
925.0,925,429.0,1965,1965,0.0,1,338.0,5.0,0,1,0,0,1,0,2,1,0,0,0,0,117500
728.0,1308,256.0,1940,1950,0.0,1,428.0,5.0,1,1,0,2,1,0,2,0,0,0,0,0,160000
1240.0,1375,323.0,1956,1998,0.0,1,386.0,5.0,0,1,0,3,1,0,1,1,0,1,0,0,187000
1317.0,2385,818.0,2003,2003,280.0,2,938.0,8.0,1,3,1,3,3,1,2,1,1,1,1,0,350000
896.0,1792,480.0,1974,1974,0.0,2,0.0,5.0,0,2,0,0,1,1,0,0,0,0,0,0,133000
2418.0,2464,650.0,2007,2007,554.0,2,1728.0,8.0,1,3,2,3,3,3,2,1,1,1,1,0,417500
1386.0,1569,660.0,2007,2007,130.0,2,988.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,175900
1555.0,1680,1138.0,2009,2009,242.0,1,1021.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,0,0,323262
1337.0,1337,531.0,2003,2003,0.0,2,699.0,7.0,1,2,1,0,2,1,2,1,1,1,0,0,185000
816.0,816,240.0,1934,1950,0.0,1,574.0,6.0,0,1,0,1,1,0,2,0,0,1,0,0,129800
1541.0,1541,532.0,2005,2005,226.0,2,1201.0,7.0,1,2,1,3,2,1,2,1,1,1,1,0,220000
884.0,1573,240.0,1935,1995,0.0,1,0.0,3.705,0,1,1,0,1,0,2,0,0,0,0,1,133000
832.0,1461,384.0,1949,1996,0.0,2,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,0,133500
1958.0,2048,776.0,1976,1976,0.0,3,0.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,170000
903.0,1642,392.0,1993,1994,0.0,2,0.0,6.0,0,2,0,2,2,0,1,1,1,1,0,0,168000
738.0,1470,624.0,1922,1994,0.0,1,283.0,6.0,0,0,0,0,1,0,2,0,0,0,0,1,140750
938.0,2299,482.0,1999,2003,0.0,3,0.0,6.0,0,2,0,2,3,0,2,1,1,1,0,0,204000
884.0,2035,434.0,2001,2001,180.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,222500
925.0,999,300.0,1962,1962,0.0,1,784.0,5.0,0,1,0,0,1,2,0,0,0,1,0,0,134500
1378.0,1378,540.0,2004,2004,0.0,2,851.0,8.0,1,2,1,3,3,2,2,1,1,1,0,0,214000
793.0,1118,410.0,1939,1950,0.0,1,507.0,5.0,0,2,0,3,1,1,0,0,0,0,0,1,119900
1440.0,1440,0.0,1955,1955,270.0,2,133.0,3.705,0,1,0,0,0,0,0,0,0,0,0,1,118000
1010.0,1134,254.0,1960,2002,45.0,1,588.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,135000
833.0,1848,370.0,1923,2000,0.0,1,0.0,6.0,0,1,1,3,1,0,1,0,0,0,0,1,207000
1181.0,1694,576.0,1925,1950,0.0,2,423.0,6.0,0,1,0,3,1,0,0,0,1,0,0,0,136500
901.0,901,281.0,1954,2000,0.0,1,0.0,3.705,0,1,0,0,1,0,2,1,0,0,0,1,107900
861.0,1409,528.0,1938,1950,0.0,1,52.0,6.0,0,1,0,3,1,0,1,0,0,0,0,1,126000
1080.0,1656,528.0,1960,1960,112.0,1,639.0,6.0,0,1,0,3,3,3,0,1,0,1,0,0,215000
1682.0,2332,846.0,2007,2008,272.0,2,1280.0,9.214285714285714,1,3,2,3,3,2,2,1,1,1,1,0,426000
1113.0,1113,264.0,1950,2007,0.0,1,607.0,5.0,1,1,1,3,1,0,1,1,0,1,0,0,147000
816.0,1232,440.0,1916,2000,0.0,1,0.0,6.0,1,1,1,3,1,0,2,0,0,0,0,0,147500
1950.0,1950,706.0,2007,2007,480.0,2,1375.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,383000
1845.0,1872,604.0,1988,1988,102.0,2,929.0,7.0,0,2,0,2,3,2,1,1,0,1,0,0,241500
676.0,1264,400.0,1914,1995,0.0,1,0.0,6.0,0,2,0,0,1,0,2,0,0,0,0,0,147500
1168.0,2500,683.0,2005,2005,130.0,3,16.0,8.0,1,3,2,3,3,3,2,1,1,1,1,0,355000
784.0,784,0.0,1924,1950,0.0,1,784.0,5.0,0,1,1,0,0,0,1,0,0,0,0,1,109500
0.0,612,308.0,1940,1950,0.0,1,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,1,45000
1032.0,2403,349.0,1940,1950,0.0,2,0.0,7.0,0,1,0,2,1,1,2,0,0,1,0,0,244400
1416.0,1644,418.0,1953,1953,238.0,1,1285.0,6.0,0,1,0,3,3,0,0,1,0,1,0,0,167000
860.0,1729,542.0,2002,2002,214.0,2,0.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,200000
830.0,879,180.0,1936,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,80000
864.0,864,572.0,1955,1990,0.0,1,167.0,5.0,0,1,0,0,1,0,0,1,0,0,0,1,115000
1196.0,1196,297.0,1956,1956,74.0,1,616.0,6.0,0,2,0,3,2,0,1,1,0,1,0,0,139000
672.0,1400,440.0,1978,1978,203.0,1,209.0,6.0,0,1,0,2,3,0,0,1,0,1,0,0,149500
755.0,1510,296.0,1940,1950,0.0,1,0.0,3.705,0,1,0,3,1,1,0,0,0,0,0,1,108000
0.0,1294,0.0,1900,2000,0.0,2,0.0,3.705,0,0,0,0,0,0,0,0,0,0,0,1,106250
1240.0,1240,826.0,2006,2006,0.0,2,0.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,194000
988.0,988,624.0,1962,1962,51.0,1,36.0,5.0,0,1,0,0,1,0,2,1,0,0,0,0,129500
1560.0,1560,792.0,1968,1968,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,126000
1078.0,1368,195.0,1950,1950,0.0,1,1078.0,5.0,0,0,0,0,2,1,0,1,0,1,0,1,120000
1473.0,1484,606.0,2004,2005,109.0,2,712.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,213000
1226.0,1226,484.0,1980,1980,0.0,1,807.0,8.0,1,2,1,1,3,3,0,1,0,1,0,0,190000
1160.0,1169,402.0,1993,1994,112.0,2,705.0,6.0,0,2,0,2,3,0,1,1,1,1,0,0,183500
725.0,1651,276.0,1963,1999,364.0,2,242.0,7.0,0,1,0,2,1,2,0,0,0,1,0,0,172000
816.0,816,288.0,1938,1958,0.0,1,690.0,3.705,0,1,0,3,1,1,2,1,0,0,0,1,100000
1564.0,1564,814.0,2007,2007,212.0,2,56.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,218836
482.0,1912,672.0,1905,2000,0.0,2,0.0,6.0,0,0,0,2,1,0,2,0,0,0,0,1,163000
1510.0,1525,534.0,2006,2006,0.0,2,0.0,7.0,1,2,1,3,2,2,2,1,1,1,0,0,206580
728.0,1456,390.0,2005,2006,0.0,2,0.0,6.0,1,2,1,3,3,0,2,1,1,1,0,0,163990
396.0,1330,390.0,1910,2004,0.0,1,0.0,5.0,0,0,0,0,1,0,1,0,0,0,0,1,116500
840.0,1720,400.0,2002,2003,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,188000
793.0,1280,432.0,1966,1966,87.0,2,602.0,5.0,0,1,0,2,3,2,2,0,0,0,0,0,175000
1166.0,1179,480.0,1988,1988,0.0,2,248.0,8.0,1,2,0,0,2,3,1,1,0,1,1,0,182000
850.0,960,576.0,1926,1980,0.0,1,0.0,5.0,1,1,0,0,2,0,0,0,0,0,0,1,103000
2633.0,2633,804.0,2001,2002,705.0,2,1282.0,9.214285714285714,1,3,2,3,2,3,2,1,1,1,0,0,466500
988.0,988,297.0,1959,1998,0.0,2,708.0,6.0,1,1,1,0,1,0,0,1,0,1,0,0,149500
1061.0,1055,319.0,1978,1978,0.0,2,632.0,7.0,0,2,0,0,1,0,0,1,0,1,0,0,142500
1290.0,1422,352.0,1926,1950,0.0,1,319.0,5.0,0,1,0,0,1,1,0,0,1,0,0,0,136500
630.0,1320,484.0,1993,1994,0.0,2,338.0,6.0,0,2,0,0,1,0,2,0,1,0,0,0,137000
1675.0,1688,528.0,1988,1988,102.0,2,983.0,7.0,1,2,2,3,2,1,2,1,0,1,0,0,226500
1300.0,1341,506.0,1990,1990,0.0,1,637.0,7.0,0,2,1,1,1,3,1,1,1,1,0,0,171500
911.0,954,576.0,1976,1976,0.0,1,483.0,5.0,0,1,0,0,1,2,1,0,0,0,0,0,132500
0.0,1040,400.0,1949,1950,340.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,87500
858.0,1789,546.0,2001,2001,513.0,2,681.0,7.0,0,1,0,2,3,0,2,1,1,1,0,0,223000
1319.0,1537,462.0,1962,2005,237.0,1,0.0,6.0,1,1,1,3,2,0,0,1,0,1,0,0,174000
884.0,884,270.0,1951,1991,0.0,1,741.0,5.0,0,1,0,0,3,0,2,1,0,1,0,0,142000
1489.0,1489,776.0,2006,2006,0.0,2,0.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,232600
1040.0,1309,484.0,1974,1999,99.0,1,663.0,6.0,0,1,1,1,2,0,0,1,0,1,0,0,181000
942.0,2521,576.0,1973,1973,0.0,2,837.0,6.0,0,2,0,3,3,0,1,0,0,1,0,1,151400
1626.0,1634,866.0,2006,2006,248.0,2,0.0,8.0,1,2,1,3,2,0,2,1,1,1,1,0,250000
980.0,1714,496.0,1988,1988,42.0,2,394.0,7.0,0,2,0,2,1,0,0,1,0,1,0,0,196500
819.0,2454,576.0,1879,1987,0.0,2,0.0,7.0,0,1,0,3,1,0,0,0,1,1,0,1,185000
1216.0,1216,336.0,1969,1969,200.0,1,955.0,6.0,0,1,0,0,1,2,0,1,0,1,0,0,113000
1419.0,1419,567.0,2007,2007,0.0,2,945.0,8.0,1,2,1,3,2,2,2,1,1,1,1,0,392000
945.0,980,0.0,1975,1975,250.0,2,945.0,6.0,0,2,0,0,0,3,0,0,0,0,0,1,127500
756.0,1573,440.0,2000,2000,216.0,2,417.0,6.0,1,2,1,0,1,0,2,0,1,0,0,0,177000
1158.0,2443,744.0,2004,2004,353.0,2,0.0,6.0,1,2,1,3,2,2,2,1,1,1,0,0,265000
1220.0,2362,1105.0,1998,1998,0.0,2,901.0,8.0,1,3,1,2,2,1,2,1,1,1,0,0,312500
1237.0,2775,880.0,1893,2000,0.0,3,0.0,9.214285714285714,1,1,1,3,1,0,1,0,0,0,0,1,325000
2014.0,2014,864.0,1980,1980,115.0,2,1733.0,8.0,1,2,1,3,2,3,1,1,0,1,0,0,275000
1203.0,2520,721.0,1995,1995,290.0,2,565.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,290000
1208.0,1494,461.0,1974,2002,250.0,2,126.0,6.0,0,1,0,1,3,3,2,1,0,1,0,0,169000
616.0,616,205.0,1921,1950,0.0,1,616.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,89000
789.0,1465,393.0,1998,1998,0.0,2,0.0,6.0,0,2,0,3,3,0,1,1,1,1,0,0,180400
3206.0,1629,880.0,2003,2004,296.0,2,1124.0,8.0,1,2,1,3,2,0,2,1,1,1,1,0,284000
912.0,912,275.0,1958,1958,1.0,1,456.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,114500
1552.0,1552,782.0,2005,2006,196.0,2,24.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,212900
1413.0,1430,605.0,2001,2002,0.0,2,0.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,187100
729.0,1458,440.0,1999,1999,1129.0,2,419.0,6.0,0,2,0,1,1,0,1,0,1,0,0,0,176000
1488.0,1488,552.0,1968,1968,0.0,2,813.0,6.0,0,2,0,3,2,0,2,1,1,1,0,0,215000
770.0,1582,520.0,2004,2004,0.0,2,490.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,185900
864.0,864,660.0,1970,1970,0.0,1,375.0,3.705,0,1,1,0,1,0,0,1,0,0,0,0,120500
732.0,1838,372.0,2005,2005,0.0,2,0.0,5.0,1,2,0,3,3,2,2,1,1,1,0,0,192140
816.0,816,264.0,1982,2008,0.0,1,641.0,5.0,1,1,1,3,1,0,2,1,0,1,0,0,130500
0.0,1529,240.0,1945,1950,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,1,98000
2271.0,2276,1348.0,2008,2008,554.0,2,2085.0,9.214285714285714,1,2,2,3,2,3,2,1,1,1,0,0,475000
961.0,1077,338.0,1920,1950,0.0,1,0.0,5.0,0,0,0,0,1,0,1,0,0,0,0,1,67000
1582.0,2161,789.0,2007,2007,300.0,1,1288.0,8.0,1,3,2,3,3,0,2,1,1,1,1,0,325624
1409.0,1409,576.0,2002,2002,0.0,1,1392.0,7.0,1,2,1,3,2,0,2,1,1,1,0,0,245000
1114.0,1114,576.0,2004,2004,0.0,1,646.0,5.0,0,1,1,0,1,0,2,1,1,0,0,0,159000
1073.0,1073,515.0,1965,1965,168.0,1,836.0,5.0,0,1,0,0,2,0,0,1,0,1,0,0,156000
3094.0,2402,672.0,2008,2008,200.0,2,1767.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,555000
1232.0,1232,516.0,1984,1984,0.0,2,660.0,6.0,0,2,0,0,1,0,0,1,1,1,0,0,162500
1344.0,1440,920.0,1993,1993,0.0,2,261.0,6.0,1,2,1,0,1,2,1,0,1,1,0,0,224500
1488.0,1488,738.0,1950,1950,44.0,2,0.0,6.0,0,1,0,2,2,0,1,1,0,1,0,0,133000
783.0,1509,393.0,2003,2003,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,180000
845.0,845,264.0,1982,2005,0.0,1,638.0,5.0,0,1,1,0,1,0,1,1,0,1,0,0,134500
1410.0,2945,641.0,2006,2006,1031.0,3,0.0,9.214285714285714,1,3,1,3,3,3,2,1,1,1,1,0,438780
1099.0,1431,296.0,1962,1962,305.0,1,371.0,6.0,0,2,0,3,2,3,1,0,0,0,0,0,165000
